index,PARCEL_NUM,O_NAME,O_ADDR1,O_CITY,O_STATE,O_ZIP,O_CNTRY,SITE_ADDR,S_CITY,S_ZIP,PROP_TYPE,DEED_NUM,DEED_DATE,DEED_TYPE,LAND_FCV,LAND_ASSDV,IMPR_FCV,IMPR_ASSDV,TOTAL_FCV,TOTAL_FCAV,LPV,PUC,LAND_LCC,LAND_LCSC,IMPR_LCC,IMPR_LCSC,RENTAL_IND,prop_class,prop_class_desc,O_NAME_ONE,O_NAME_TWO,MultiplesFlag,In_list_corpo,P_ORG,P_NAME,Is_top_corpo,lat,lng
16744,12309207,TAH MS BORROWER LLC,PO BOX 15086,SANTA ANA,CA,92735,USA,4005 E LA SALLE ST,PHOENIX,85040,RESIDENTIAL,170793317,10/26/17,SD,48200,4820,193000,19300,241200,24120,104950,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,TAH MS BORROWER LLC,,Y,1,TRICON RESIDENTIAL,Tricon Residential,1,33.3970257,-111.9949138
16745,12309210,2017-1 IH BORROWER LP,8665 E  HARTFORD DR STE 200,SCOTTSDALE,AZ,85255,USA,4020 E LA SALLE ST,PHOENIX,85040,RESIDENTIAL,170683029,9/15/17,SD,53800,5380,215200,21520,269000,26900,124743,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,2017-1 IH BORROWER LP,,Y,1,INVITATION HOMES,Invitation Homes,1,33.3969132,-111.994263
16749,12309224,PROGRESS RESIDENTIAL BORROWER 19 LLC,PO BOX 4090,SCOTTSDALE,AZ,85261,USA,4019 E CHAMBERS ST,PHOENIX,85040,RESIDENTIAL,220415465,5/12/22,SD,53800,5380,215200,21520,269000,26900,124743,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 19 LLC,,Y,1,PROGRESS RESIDENTIAL,Progress Residential,1,33.3973287,-111.9943776
16789,12312094,SFR INVESTMENTS I LLC,PO BOX 2249,CUMMING,GA,30028,USA,4708 E CHAMBERS ST,PHOENIX,85040,RESIDENTIAL,170102635,2/10/17,SD,46300,4630,185500,18550,231800,23180,59386,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,SFR INVESTMENTS I LLC,,Y,1,COLD RIVER PARTNERS,Cold River Partners,1,33.3974556,-111.9802184
16799,12313027,CROWNE PROPERTY ACQUISITIONS LLC,1950 E GREYHOUND PASS STE 18 PMB 355,CARMEL,IN,46033,USA,4728 E PECAN RD,PHOENIX,85040,RESIDENTIAL,220510255,6/17/22,WD,43800,4380,175400,17540,219200,21920,56487,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,CROWNE PROPERTY ACQUISITIONS LLC,,Y,1,RENU PROPERTY MANAGEMENT,RENU Property Management,1,33.3954667,-111.9790889
16801,12313055,FKH SFR C1 L P,1850 PARKWAY PL SE STE 900,MARIETTA,GA,30067,USA,5458 S 47TH ST,PHOENIX,85040,RESIDENTIAL,210788071,7/20/21,SD,44900,4490,179600,17960,224500,22450,55801,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,FKH SFR C1 LP,,Y,1,FIRSTKEY HOMES,FirstKey Homes,1,33.3957784,-111.9804979
16805,12313075,VM MASTER ISSUER LLC,5001 PLAZA ON THE LAKE SUITE 200,AUSTIN,TX,78746,USA,4645 E PECAN RD,PHOENIX,85040,RESIDENTIAL,220318550,4/11/22,SD,44300,4430,177500,17750,221800,22180,57335,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,VM MASTER ISSUER LLC,,Y,1,THE AMHERST GROUP LLC,The Amherst Group LLC,1,33.3949937,-111.9806842
16806,12313077,2017-1 IH BORROWER LP,8665 E  HARTFORD DR STE 200,SCOTTSDALE,AZ,85255,USA,4648 E WAYLAND RD,PHOENIX,85040,RESIDENTIAL,170683029,9/15/17,SD,47500,4750,190100,19010,237600,23760,61775,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,2017-1 IH BORROWER LP,,Y,1,INVITATION HOMES,Invitation Homes,1,33.3945942,-111.980591
16814,12313146,STARDOM REAL ESTATE LLC,3506 N 24TH ST,PHOENIX,AZ,85016,USA,4630 E SOUTHERN AVE,PHOENIX,85042,RESIDENTIAL,120624393,7/17/12,TD,42700,4270,171100,17110,213800,21380,51535,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,STARDOM REAL ESTATE LLC,,Y,1,STARDOM REAL ESTATE COMPANIES,Stardom Real Estate Companies,1,33.3930476,-111.9812897
16819,12313156,AO PROPCO 1 LLC,32 MERCER ST FL 4,NEW YORK,NY,10013,USA,5650 S 46TH PL,PHOENIX,85040,RESIDENTIAL,220491076,6/10/22,WD,40900,4090,163800,16380,204700,20470,47549,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,AO PROPCO 1 LLC,,Y,1,AVENUE ONE,Avenue One,1,33.394118,-111.9820349
16827,12314038,IH2 PROPERTY BORROWER LP,1717 MAIN ST SUITE 2000,DALLAS,TX,75201,USA,4515 E SUNLAND AVE,PHOENIX,85040,RESIDENTIAL,220353502,4/21/22,SD,45700,4570,182800,18280,228500,22850,62627,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,IH2 PROPERTY BORROWER LP,,Y,1,INVITATION HOMES,Invitation Homes,1,33.3962094,-111.9846897
16830,12314076,CONTINENTAL FINANCIAL LLC,10632 N SCOTTSDALE RD B-466,SCOTTSDALE,AZ,85254,USA,4434 E WAYLAND RD,PHOENIX,85040,RESIDENTIAL,110990927,12/1/11,SD,53300,5330,213300,21330,266600,26660,72012,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,CONTINENTAL FINANCIAL LLC,,Y,1,WEST USA REALTY,West USA Realty,1,33.3952864,-111.9856213
16831,12314077,STARDOM REALTY LLC,3506 N 24TH ST,PHOENIX,AZ,85016,USA,4438 E WAYLAND RD,PHOENIX,85040,RESIDENTIAL,110876933,10/24/11,TD,45300,4530,181300,18130,226600,22660,61161,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,STARDOM REALTY LLC,,Y,1,STARDOM REAL ESTATE COMPANIES,Stardom Real Estate Companies,1,33.3952463,-111.9853884
16832,12314087,THR PHOENIX LLC,1121 W WARNER RD STE 110,TEMPE,AZ,85284,USA,5653 S 45TH PL,PHOENIX,85040,RESIDENTIAL,120777630,8/29/12,WD,47400,4740,189600,18960,237000,23700,67066,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,THR PHOENIX LLC,,Y,1,INVITATION HOMES,Invitation Homes,1,33.3945658,-111.983665
16843,12314154,CONTINENTAL FINANCIAL LLC,10632 N SCOTTSDALE RD STE B466,SCOTTSDALE,AZ,85254,USA,5644 S 44TH PL,PHOENIX,85040,RESIDENTIAL,120872615,9/26/12,WD,47300,4730,189500,18950,236800,23680,65701,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,CONTINENTAL FINANCIAL LLC,,Y,1,WEST USA REALTY,West USA Realty,1,33.3949453,-111.9867857
16845,12315161,SFR ACQUISITIONS 3 LLC,120 S RIVERSIDE PLZ STE 2000,CHICAGO,IL,60606,USA,4169 E HUNTINGTON DR,PHOENIX,85040,RESIDENTIAL,220534151,6/28/22,WD,42000,4200,168100,16810,210100,21010,51706,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,SFR ACQUISITIONS 3 LLC,,Y,1,HOME PARTNERS / PATHLIGHT PROPERTY MANAGEMENT,Home Partners / Pathlight Property Management,1,33.393037,-111.990982
16851,12315187,STAR 2022-SFR3 BORROWER L P,591 W PUTNAM AVE,GREENWICH,CT,06830,USA,5829 S 42ND ST,PHOENIX,85040,RESIDENTIAL,220331438,4/14/22,SD,44200,4420,176900,17690,221100,22110,57168,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,STAR 2022-SFR3 BORROWER LP,,Y,1,INVITATION HOMES,Invitation Homes,1,33.3935108,-111.9909384
16860,12315223,2018-4 IH BORROWER LP,1717 MAIN ST STE 2000,DALLAS,TX,75201,USA,5815 S 42ND ST,PHOENIX,85040,RESIDENTIAL,180842209,11/13/18,SD,47100,4710,188500,18850,235600,23560,62627,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,2018-4 IH BORROWER LP,,Y,1,INVITATION HOMES,Invitation Homes,1,33.3940527,-111.9906981
16862,12315228,TAH 2017-1 BORROWER LLC,1508 BROOKHOLLOW DR,SANTA ANA,CA,92705,USA,5814 S 41ST PL,PHOENIX,85040,RESIDENTIAL,170628102,8/25/17,SD,54100,5410,216700,21670,270800,27080,77133,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,TAH 2017-1 BORROWER LLC,,Y,1,TRICON RESIDENTIAL,Tricon Residential,1,33.3941629,-111.9916762
16863,12315229,YAMASA CO LTD,PO BOX 4090,SCOTTSDALE,AZ,85261,USA,4165 E WAYLAND RD,PHOENIX,85040,RESIDENTIAL,210412288,4/13/21,WD,48200,4820,193100,19310,241300,24130,64504,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,YAMASA CO LTD,,Y,1,YAMASA CORPORATION,Yamasa Corporation,1,33.3945,-111.99107
16868,12315247,PROGRESS RESIDENTIAL BORROWER 18 LLC,PO BOX 4090,SCOTTSDALE,AZ,85261,USA,4169 E PECAN RD,PHOENIX,85040,RESIDENTIAL,211225045,11/16/21,SD,45700,4570,182900,18290,228600,22860,64162,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 18 LLC,,Y,1,PROGRESS RESIDENTIAL,Progress Residential,1,33.395034,-111.9910241
16869,12315318,STARDOM REALTY LLC,3506 N 24TH ST,PHOENIX,AZ,85016,USA,5661 S 42ND PL,PHOENIX,85040,RESIDENTIAL,110876953,10/24/11,TD,49300,4930,197500,19750,246800,24680,76963,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,STARDOM REALTY LLC,,Y,1,STARDOM REAL ESTATE COMPANIES,Stardom Real Estate Companies,1,33.3946219,-111.9903255
16870,12315319,2017-1 IH BORROWER LP,8665 E  HARTFORD DR STE 200,SCOTTSDALE,AZ,85255,USA,5657 S 42ND ST,PHOENIX,85040,RESIDENTIAL,170314434,5/1/17,SD,52000,5200,208200,20820,260200,26020,79010,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,2017-1 IH BORROWER LP,,Y,1,INVITATION HOMES,Invitation Homes,1,33.3947469,-111.9903255
16872,12315321,2018-2 IH BORROWER LP,1717 MAIN ST STE 2000,DALLAS,TX,752014657,USA,5649 S 42ND ST,PHOENIX,85040,RESIDENTIAL,180353712,5/9/18,SD,50300,5030,201300,20130,251600,25160,74403,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,2018-2 IH BORROWER LP,,Y,1,INVITATION HOMES,Invitation Homes,1,33.394997,-111.9903255
16878,12315347,IH3 PROPERTY PHOENIX LP,2075 S COTTONWOOD DR,TEMPE,AZ,85282,USA,5623 S 41ST PL,PHOENIX,85040,RESIDENTIAL,140010639,1/7/14,WD,50400,5040,201900,20190,252300,25230,75256,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,IH3 PROPERTY PHOENIX LP,,Y,1,INVITATION HOMES,Invitation Homes,1,33.3956489,-111.9913036
16881,12315353,YAMASA CO LTD,PO BOX 4090,SCOTTSDALE,AZ,85261,USA,5630 S 41ST WY,PHOENIX,85040,RESIDENTIAL,180860749,11/20/18,WD,48800,4880,195200,19520,244000,24400,70819,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,YAMASA CO LTD,,Y,1,YAMASA CORPORATION,Yamasa Corporation,1,33.3955758,-111.9910241
16884,12316021,CONTINENTAL FINANCIAL LLC,10632 N SCOTTSDALE RD STE B466,SCOTTSDALE,AZ,85254,USA,5627 S 41ST ST,PHOENIX,85040,RESIDENTIAL,110869725,10/20/11,SD,47600,4760,190600,19060,238200,23820,87030,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,CONTINENTAL FINANCIAL LLC,,Y,1,WEST USA REALTY,West USA Realty,1,33.3954156,-111.9925611
16885,12316027,CONTINENTAL FINANCIAL LLC,10632 N SCOTTSDALE RD B-466,SCOTTSDALE,AZ,85254,USA,5634 S 41ST ST,PHOENIX,85040,RESIDENTIAL,120017283,1/10/12,TD,50100,5010,200700,20070,250800,25080,84642,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,CONTINENTAL FINANCIAL LLC,,Y,1,WEST USA REALTY,West USA Realty,1,33.3952041,-111.9930269
16890,12317022,DESERT POINTE PROPERTIES LLC,525 S DOUGLAS STREET STE 200,EL SEGUNDO,CA,90245,USA,6014 S 47TH ST,PHOENIX,85042,RESIDENTIAL,130903231,10/11/13,WD,48000,4800,192100,19210,240100,24010,56313,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,DESERT POINTE PROPERTIES LLC,,Y,1,URBAN POINTE PROPERTIES,Urban Pointe Properties,1,33.3921268,-111.9812547
16891,12317031,CONTINENTAL FINANCIAL LLC,10632 N SCOTTSDALE RD STE B466,SCOTTSDALE,AZ,85254,USA,6025 S 46TH PL,PHOENIX,85042,RESIDENTIAL,110597385,7/19/11,SD,51900,5190,207700,20770,259600,25960,67989,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,CONTINENTAL FINANCIAL LLC,,Y,1,WEST USA REALTY,West USA Realty,1,33.3916362,-111.9817088
16897,12317077,CONTINENTAL FINANCIAL LLC,10632 N SCOTTSDALE RD B-466,SCOTTSDALE,AZ,85254,USA,4526 E NANCY LN,PHOENIX,85042,RESIDENTIAL,090594083,6/29/09,SD,48100,4810,192600,19260,240700,24070,60580,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,CONTINENTAL FINANCIAL LLC,,Y,1,WEST USA REALTY,West USA Realty,1,33.3908937,-111.9843637
16899,12317079,CONTINENTAL FINANCIAL LLC,10632 N SCOTTSDALE RD B-466,SCOTTSDALE,AZ,85254,USA,4536 E NANCY LN,PHOENIX,85042,RESIDENTIAL,110499232,6/15/11,TD,48300,4830,193400,19340,241700,24170,58874,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,CONTINENTAL FINANCIAL LLC,,Y,1,WEST USA REALTY,West USA Realty,1,33.3909384,-111.9838979
16906,12317119,FKH SFR PROPCO B-HLD LP,1850 PARKWAY PL STE 900,MARIETTA,GA,30067,USA,6008 S 45TH PL,PHOENIX,85042,RESIDENTIAL,201012709,10/21/20,SD,54600,5460,218500,21850,273100,27310,77303,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,FKH SFR PROPCO B-HLD LP,,Y,1,FIRSTKEY HOMES,FirstKey Homes,1,33.3921613,-111.9842705
16908,12317150,CROWNE PROPERTY ACQUISITIONS LLC,1950 E GREYHOUND PASS SUITE 18-355,CARMEL,IN,46033,USA,4526 E BURGESS LN,PHOENIX,85042,RESIDENTIAL,220506076,6/16/22,WD,42700,4270,170800,17080,213500,21350,48805,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,CROWNE PROPERTY ACQUISITIONS LLC,,Y,1,RENU PROPERTY MANAGEMENT,RENU Property Management,1,33.3902314,-111.983665
16911,12317168,MORNINGSIDE FUNDING LLC,2370 RICE BLVD STE 200,HOUSTON,TX,77005,USA,6208 S 47TH ST,PHOENIX,85042,RESIDENTIAL,110228925,3/16/11,SD,56700,5670,226900,22690,283600,28360,70508,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,MORNINGSIDE FUNDING LLC,,Y,1,MORNINGSIDE FUNDING LLC,Morningside Funding LLC,1,33.39058,-111.9813362
16913,12317183,THR PHOENIX LP,8665 E HARTFORD DR STE 200,SCOTTSDALE,AZ,85255,USA,4630 E ALTA VISTA RD,PHOENIX,85042,RESIDENTIAL,170842994,11/14/17,SD,48900,4890,195700,19570,244600,24460,73036,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,THR PHOENIX LP,,Y,1,INVITATION HOMES,Invitation Homes,1,33.389594,-111.9817088
16914,12317187,CONTINENTAL FINANCIAL LLC,10632 N SCOTTSDALE RD B-466,SCOTTSDALE,AZ,85254,USA,4654 E ALTA VISTA RD,PHOENIX,85042,RESIDENTIAL,090167902,2/26/09,SD,43300,4330,173300,17330,216600,21660,45236,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,CONTINENTAL FINANCIAL LLC,,Y,1,WEST USA REALTY,West USA Realty,1,33.3896,-111.9807773
16915,12317193,2017-1 IH BORROWER LP,8665 E  HARTFORD DR STE 200,SCOTTSDALE,AZ,85255,USA,4724 E ALTA VISTA RD,PHOENIX,85042,RESIDENTIAL,170314434,5/1/17,SD,45600,4560,182500,18250,228100,22810,54605,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,2017-1 IH BORROWER LP,,Y,1,INVITATION HOMES,Invitation Homes,1,33.3896508,-111.97938
16918,12317202,CONTINENTAL FINANCIAL LLC,10632 N SCOTTSDALE RD STE B466,SCOTTSDALE,AZ,85254,USA,4715 E ALTA VISTA RD,PHOENIX,85042,RESIDENTIAL,110725554,8/31/11,TD,47200,4720,189100,18910,236300,23630,58533,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,CONTINENTAL FINANCIAL LLC,,Y,1,WEST USA REALTY,West USA Realty,1,33.3892727,-111.9798458
16919,12317210,BAF 3 LLC,5001 PLAZA ON THE LK STE 200,AUSTIN,TX,78746,USA,4631 E ALTA VISTA RD,PHOENIX,85042,RESIDENTIAL,210574395,5/24/21,WD,50600,5060,202500,20250,253100,25310,65186,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,BAF 3 LLC,,Y,1,THE AMHERST GROUP LLC,The Amherst Group LLC,1,33.3892189,-111.9817088
16924,12317239,2017-1 IH BORROWER LP,8665 E  HARTFORD DR STE 200,SCOTTSDALE,AZ,85255,USA,4434 E ALTA VISTA RD,PHOENIX,85042,RESIDENTIAL,170314434,5/1/17,SD,49300,4930,197300,19730,246600,24660,63652,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,2017-1 IH BORROWER LP,,Y,1,INVITATION HOMES,Invitation Homes,1,33.3895697,-111.985435
16926,12317267,BAF 3 LLC,5001 PLAZA ON THE LAKE SUITE 200,AUSTIN,TX,78746,USA,6237 S 44TH ST,PHOENIX,85042,RESIDENTIAL,210242051,3/3/21,WD,55100,5510,220600,22060,275700,27570,64334,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,BAF 3 LLC,,Y,1,THE AMHERST GROUP LLC,The Amherst Group LLC,1,33.3895534,-111.9866459
16928,12317271,THR PHOENIX LLC,1121 W WARNER RD STE 110,TEMPE,AZ,85284,USA,4355 E NANCY LN,PHOENIX,85042,RESIDENTIAL,120856367,9/21/12,TD,45000,4500,180200,18020,225200,22520,53755,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,THR PHOENIX LLC,,Y,1,INVITATION HOMES,Invitation Homes,1,33.3908438,-111.9868788
16929,12317272,CONTINENTAL FINANCIAL LLC,10632 N SCOTTSDALE RD STE B466,SCOTTSDALE,AZ,85254,USA,4351 E NANCY LN,PHOENIX,85042,RESIDENTIAL,110949645,11/16/11,WD,41400,4140,165900,16590,207300,20730,46074,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,CONTINENTAL FINANCIAL LLC,,Y,1,WEST USA REALTY,West USA Realty,1,33.3908423,-111.9871117
16930,12317276,2017-1 IH BORROWER LP,8665 E  HARTFORD DR STE 200,SCOTTSDALE,AZ,85255,USA,4335 E NANCY LN,PHOENIX,85042,RESIDENTIAL,170683029,9/15/17,SD,50500,5050,202000,20200,252500,25250,70137,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,2017-1 IH BORROWER LP,,Y,1,INVITATION HOMES,Invitation Homes,1,33.3906781,-111.9879967
16935,12317301,FKH SFR PROPCO B-HLD LP,1850 PARKWAY PL STE 900,MARIETTA,GA,30067,USA,4359 E LYNNE LN,PHOENIX,85042,RESIDENTIAL,201012709,10/21/20,SD,52700,5270,211000,21100,263700,26370,74427,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,FKH SFR PROPCO B-HLD LP,,Y,1,FIRSTKEY HOMES,FirstKey Homes,1,33.3915035,-111.9866925
