,index,PARCEL_NUM,O_NAME,O_ADDR1,O_CITY,O_STATE,O_ZIP,O_CNTRY,SITE_ADDR,S_CITY,S_ZIP,PROP_TYPE,DEED_NUM,DEED_DATE,DEED_TYPE,LAND_FCV,LAND_ASSDV,IMPR_FCV,IMPR_ASSDV,TOTAL_FCV,TOTAL_FCAV,LPV,PUC,LAND_LCC,LAND_LCSC,IMPR_LCC,IMPR_LCSC,RENTAL_IND,prop_class,prop_class_desc,O_NAME_ONE,O_NAME_TWO,MultiplesFlag,In_list_corpo,P_ORG,Is_top_corpo
11668,38310,30019082,HUDSON SFR PROPERTY HOLDINGS III LLC,2711 N HASKELL AVE STE 2100,DALLAS,TX,75204,USA,739 E CONSTANCE WY,PHOENIX,85042,RESIDENTIAL,220443835,23-MAY-2022,WD,65100,6510,260400,26040,325500,32550,176501,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,HUDSON SFR PROPERTY HOLDINGS III LLC,,Y,1,HUDSON HOMES,1
11669,38324,30021058,JH INVESTMENT LLC,1761 E MCNAIR DR STE 101,TEMPE,AZ,85283,USA,1320 E CONSTANCE WY,PHOENIX,85042,RESIDENTIAL,080222645,13-MAR-2008,00,67100,6710,268600,26860,335700,33570,163310,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,JH INVESTMENT LLC,,Y,1,JH INVESTMENT LLC,0
11670,38326,30021070,YAMASA CO LTD,PO BOX 4090,SCOTTSDALE,AZ,85261,USA,1319 E HARWELL RD,PHOENIX,85042,RESIDENTIAL,190743948,20-SEP-2019,WD,66700,6670,266900,26690,333600,33360,161994,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,YAMASA CO LTD,,Y,1,YAMASA CORPORATION,1
11671,38337,30023183,OLYMPUS BORROWER 1 LLC,PO BOX 4090,SCOTTSDALE,AZ,85261,USA,1426 E CONSTANCE WY,PHOENIX,85042,RESIDENTIAL,220036721,12-JAN-2022,SD,68100,6810,272700,27270,340800,34080,183300,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,OLYMPUS BORROWER 1 LLC,,Y,1,PROGRESS RESIDENTIAL,1
11672,38341,30023214,2018-3 IH BORROWER LP,1717 MAIN ST SUITE 2000,DALLAS,TX,85201,USA,1419 E IAN DR,PHOENIX,85042,RESIDENTIAL,180504461,02-JUL-2018,SD,65300,6530,261400,26140,326700,32670,166722,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,2018-3 IH BORROWER LP,,Y,1,INVITATION HOMES,1
11673,38342,30023215,PROGRESS RESIDENTIAL BORROWER 19 LLC,PO BOX 4090,SCOTTSDALE,AZ,85261,USA,1415 E GARY WY,PHOENIX,85042,RESIDENTIAL,220415465,12-MAY-2022,SD,65000,6500,260200,26020,325200,32520,164675,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 19 LLC,,Y,1,PROGRESS RESIDENTIAL,1
11674,38343,30023216,SFR II BORROWER 2021-3 LLC,120 S RIVERSIDE PLAZA SUITE 2000,CHICAGO,IL,60606,USA,1411 E GARY WY,PHOENIX,85042,RESIDENTIAL,220167048,23-FEB-2022,SD,59500,5950,238000,23800,297500,29750,143685,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,SFR II BORROWER 2021-3 LLC,,Y,1,HOME PARTNERS / PATHLIGHT PROPERTY MANAGEMENT,1
11675,38345,30023224,TAH 2018-1 BORROWER LLC,1508 BROOKHOLLOW DR,SANTA ANA,CA,92705,USA,1434 E GARY WY,PHOENIX,85042,RESIDENTIAL,180295537,19-APR-2018,SD,75200,7520,300800,30080,376000,37600,205288,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,TAH 2018-1 BORROWER LLC,,Y,1,TRICON RESIDENTIAL,1
11676,38359,30036167,PROGRESS RESIDENTIAL BORROWER 2 LLC,PO BOX 4090,SCOTTSDALE,AZ,85261,USA,1216 E WILDWOOD DR,PHOENIX,85048,RESIDENTIAL,201177281,01-DEC-2020,SD,86600,8660,346500,34650,433100,43310,321327,141,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 2 LLC,,Y,1,PROGRESS RESIDENTIAL,1
11677,38360,30036189,EQUITY TRUST COMPANY (CUSTODIAN),4610 E SOUTH FORK DR,PHOENIX,AZ,85044,USA,16245 S 12TH PL,PHOENIX,85048,RESIDENTIAL,190250253,10-APR-2019,WD,70500,7050,282100,28210,352600,35260,243172,141,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,EQUITY TRUST COMPANY (CUSTODIAN),,Y,1,EQUITY TRUST COMPANY (CUSTODIAN),0
11678,38362,30036209,PROGRESS RESIDENTIAL HVH BORROWER LLC,PO BOX 4090,SCOTTSDALE,AZ,85261,USA,1303 E FRYE RD,PHOENIX,85048,RESIDENTIAL,211180273,03-NOV-2021,SD,78200,7820,312800,31280,391000,39100,278666,141,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,PROGRESS RESIDENTIAL HVH BORROWER LLC,,Y,1,PROGRESS RESIDENTIAL,1
11679,38382,30036369,VARRIS LLC,1230 E GLENHAVEN DR,PHOENIX,AZ,85048,USA,16816 S 13TH PL,PHOENIX,85048,RESIDENTIAL,150696024,28-SEP-2015,SD,67500,6750,270100,27010,337600,33760,226448,141,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,VARRIS LLC,,Y,1,VARRIS LLC,0
11680,38399,30036699,SFR 2012-1 US WEST LLC,8665 E HARTFORD DR STE 200,SCOTTSDALE,AZ,85255,USA,1414 W MOUNTAIN SKY AVE,PHOENIX,85045,RESIDENTIAL,120656224,25-JUL-2012,WD,89600,8960,358400,35840,448000,44800,345218,141,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,SFR 2012-1 US WEST LLC,,Y,1,INVITATION HOMES,1
11681,38411,30036800,I&G SFR 1 BORROWER LLC,1887 WHITNEY MESA DR NO 3380,HENDERSON,NV,89014,USA,1124 E SILVERWOOD DR,PHOENIX,85048,RESIDENTIAL,210802904,23-JUL-2021,WD,70500,7050,282000,28200,352500,35250,228666,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,I&G SFR I BORROWER LLC,,Y,1,,0
11682,38416,30036818,CATAMOUNT PROPERTIES 2018 LLC,2320 POTOSI ST STE 130,LAS VEGAS,NV,891460312,USA,1143 E AMBERWOOD DR,PHOENIX,85048,RESIDENTIAL,210931251,27-AUG-2021,WD,70500,7050,282200,28220,352700,35270,229007,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,CATAMOUNT PROPERTIES 2018 LLC,,Y,1,CATAMOUNT PROPERTIES 2018 LLC,0
11683,38420,30036831,KYH GROUP LLC,5640 W PARK AVE,CHANDLER,AZ,85226,USA,1142 E FRYE RD,PHOENIX,85048,RESIDENTIAL,130098857,31-JAN-2013,WD,70000,7000,280300,28030,350300,35030,229007,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,KYH GROUP LLC,,Y,1,KYH GROUP LLC,0
11684,38433,30037056,2017-1 IH BORROWER LP,8665 E  HARTFORD DR STE 200,SCOTTSDALE,AZ,85255,USA,1113 E WINSTON DR,PHOENIX,85042,RESIDENTIAL,170683029,15-SEP-2017,SD,37100,3710,148500,14850,185600,18560,47439,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,2017-1 IH BORROWER LP,,Y,1,INVITATION HOMES,1
11685,38434,30037095,PHX PROPERTIES LLC,2610 W BASELINE RD SUITE 106,PHOENIX,AZ,85041,USA,1129 E SOUTH MOUNTAIN AVE,PHOENIX,85042,RESIDENTIAL,150923693,31-DEC-2015,QD,41300,4130,165500,16550,206800,20680,55460,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,PHX PROPERTIES LLC,,Y,1,,0
11686,38436,30037106,THR PHOENIX LP,8665 E HARTFORD DR STE 200,SCOTTSDALE,AZ,85255,USA,1143 E CALDWELL ST,PHOENIX,85042,RESIDENTIAL,170314433,01-MAY-2017,SD,54400,5440,217800,21780,272200,27220,75256,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,THR PHOENIX LP,,Y,1,INVITATION HOMES,1
11687,38437,30037128,2017-1 IH BORROWER LP,8665 E  HARTFORD DR STE 200,SCOTTSDALE,AZ,85255,USA,925 E SOUTH MOUNTAIN AVE,PHOENIX,85042,RESIDENTIAL,170683029,15-SEP-2017,SD,42300,4230,169200,16920,211500,21150,50730,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,2017-1 IH BORROWER LP,,Y,1,INVITATION HOMES,1
11688,38439,30037143,SECURED EQUITIES,3417 S LOLA LN,TEMPE,AZ,85282,USA,8611 S 9TH ST,PHOENIX,85042,RESIDENTIAL,030979279,23-JUL-2003,WD,42600,4260,170700,17070,213300,21330,53522,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,SECURED EQUITIES,,Y,1,SECURED EQUITIES,0
11689,38444,30037191,FKH SFR PROPCO B-HLD LP,1850 PARKWAY PL STE 900,MARIETTA,GA,30067,USA,8439 S 9TH PL,PHOENIX,85042,RESIDENTIAL,201012709,21-OCT-2020,SD,52300,5230,209400,20940,261700,26170,75394,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,FKH SFR PROPCO B-HLD LP,,Y,1,FIRSTKEY HOMES,1
11690,38445,30037200,MORELAND INVESTMENTS LLC,2610 W BASELINE RD SUITE 106,PHOENIX,AZ,85041,USA,922 E DESERT DR,PHOENIX,85042,RESIDENTIAL,150923673,31-DEC-2015,QD,44100,4410,176400,17640,220500,22050,57863,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,MORELAND INVESTMENTS LLC,,Y,1,,0
11691,38446,30037205,DESERT POINTE PROPERTIES LLC,525 S DOUGLAS STREET STE 200,EL SEGUNDO,CA,90245,USA,8618 S 11TH ST,PHOENIX,85042,RESIDENTIAL,130903231,11-OCT-2013,WD,43900,4390,175600,17560,219500,21950,55382,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,DESERT POINTE PROPERTIES LLC,,Y,1,URBAN POINTE PROPERTIES,1
11692,38447,30037208,STAR 2021-SFR1 BORROWER LP,591 W PUTNAM AVE,GREENWICH,CT,06830,USA,8602 S 11TH ST,PHOENIX,85042,RESIDENTIAL,210268116,10-MAR-2021,QD,43200,4320,172800,17280,216000,21600,55228,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,STAR 2021-SFR1 BORROWER LP,,Y,1,INVITATION HOMES,1
11693,38453,30037269,AH4R I AZ LLC,23975 PARK SORRENTO,CALABASAS,CA,91302,USA,8834 S 12TH ST,PHOENIX,85042,RESIDENTIAL,120741276,20-AUG-2012,SD,72500,7250,290200,29020,362700,36270,209211,141,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,AH4R I AZ LLC,,Y,1,AMERICAN HOMES 4 RENT,1
11694,38458,30037310,AMH 2014 3 BORROWER LLC,23975 PARK SORRENTO,CALABASAS,CA,91302,USA,1210 E BETH DR,PHOENIX,85042,RESIDENTIAL,140791777,02-DEC-2014,SD,66600,6660,266400,26640,333000,33300,174060,141,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,AMH 2014-3 BORROWER LLC,,Y,1,AMERICAN HOMES 4 RENT,1
11695,38463,30037369,2017-1 IH BORROWER LP,8665 E  HARTFORD DR STE 200,SCOTTSDALE,AZ,85255,USA,8818 S 9TH ST,PHOENIX,85042,RESIDENTIAL,170683029,15-SEP-2017,SD,62900,6290,251900,25190,314800,31480,159214,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,2017-1 IH BORROWER LP,,Y,1,INVITATION HOMES,1
11696,38476,30037455,STAR 2022-SFR3 BORROWER L P,591 W PUTNAM AVE,GREENWICH,CT,06830,USA,1009 E GWEN ST,PHOENIX,85042,RESIDENTIAL,220331437,14-APR-2022,SD,57500,5750,230000,23000,287500,28750,135666,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,STAR 2022-SFR3 BORROWER LP,,Y,1,INVITATION HOMES,1
11697,38479,30037460,SFR 2012-1 US WEST LLC,8665 E HARTFORD DR SUITE 200,SCOTTSDALE,AZ,85255,USA,1109 E GWEN ST,PHOENIX,85042,RESIDENTIAL,120653821,25-JUL-2012,WD,57000,5700,228200,22820,285200,28520,133446,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,SFR 2012-1 US WEST LLC,,Y,1,INVITATION HOMES,1
11698,38481,30037469,PROGRESS PHOENIX LLC,PO BOX 4090,SCOTTSDALE,AZ,85261,USA,1106 E BETH DR,PHOENIX,85042,RESIDENTIAL,210976804,09-SEP-2021,WD,60500,6050,242300,24230,302800,30280,150680,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,PROGRESS PHOENIX LLC,,Y,1,PROGRESS RESIDENTIAL,1
11699,38483,30037476,SUNSHINE REALTY LLC,PO BOX 10897,TEMPE,AZ,85284,USA,1009 E BETH DR,PHOENIX,85042,RESIDENTIAL,051387092,20-SEP-2005,QD,62800,6280,251500,25150,314300,31430,159214,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,SUNSHINE REALTY LLC,,Y,1,SUNSHINE REALTY LLC,0
11700,38487,30037493,2018-1 1H BORROWER LP,8665 E HARTFORD DR STE 200,SCOTTSDALE,AZ,85255,USA,1102 E MILADA DR,PHOENIX,85042,RESIDENTIAL,180104958,12-FEB-2018,SD,57400,5740,229900,22990,287300,28730,138224,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,2018-1 IH BORROWER LP,,Y,1,INVITATION HOMES,1
11701,38489,30038022,2017-2 IH BORROWER LP,1717 MAIN ST STE 2000,DALLAS,TX,75201,USA,8419 S 7TH ST,PHOENIX,85042,RESIDENTIAL,170842995,14-NOV-2017,SD,54800,5480,219200,21920,274000,27400,84857,134,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,2017-2 IH BORROWER LP,,Y,1,INVITATION HOMES,1
11702,38492,30038050,CROWNE PROPERTY ACQUISITIONS LLC,1950 E GREYHOUND PASS STE 18 PMB 355,CARMEL,IN,46033,USA,8430 S 9TH ST,PHOENIX,85042,RESIDENTIAL,220355815,22-APR-2022,WD,52600,5260,210600,21060,263200,26320,81136,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,CROWNE PROPERTY ACQUISITIONS LLC,,Y,1,RENU PROPERTY MANAGEMENT,1
11703,38495,30038077,RSTK PHOENIX OWNER 1 L P,717 N HARWOOD ST STE 2800,DALLAS,TX,75201,USA,818 E ARDMORE RD,PHOENIX,85042,RESIDENTIAL,220314680,08-APR-2022,WD,61400,6140,245700,24570,307100,30710,161150,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,RSTK PHOENIX OWNER 1 LP,,Y,1,STREETLANE HOMES,1
11704,38497,30038119,CLEAR WATER EQUITY PARTNERS IV LLC,4505 S WASATCH BLVD SUITE 120,SALT LAKE CITY,UT,84124,USA,8618 S 7TH PL,PHOENIX,85042,RESIDENTIAL,210435118,19-APR-2021,WD,51000,5100,204000,20400,255000,25500,62053,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,CLEAR WATER EQUITY PARTNERS IV LLC,,Y,1,,0
11705,38503,30039021,TAH MS BORROWER LLC,PO BOX 15086,SANTA ANA,CA,92735,USA,1543 E DESERT DR,PHOENIX,85042,RESIDENTIAL,170793317,26-OCT-2017,SD,53500,5350,214200,21420,267700,26770,72184,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,TAH MS BORROWER LLC,,Y,1,TRICON RESIDENTIAL,1
11706,38511,30039126,PROGRESS RESIDENTIAL BORROWER 17 LLC,PO BOX 4090,SCOTTSDALE,AZ,85261,USA,8402 S 15TH WY,PHOENIX,85042,RESIDENTIAL,210893001,18-AUG-2021,SD,53300,5330,213200,21320,266500,26650,71672,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 17 LLC,,Y,1,PROGRESS RESIDENTIAL,1
11707,38516,30040053,2017-1 IH BORROWER LP,8665 E  HARTFORD DR STE 200,SCOTTSDALE,AZ,85255,USA,223 W BEAUTIFUL LN,PHOENIX,85041,RESIDENTIAL,170683029,15-SEP-2017,SD,46400,4640,185800,18580,232200,23220,66212,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,2017-1 IH BORROWER LP,,Y,1,INVITATION HOMES,1
11708,38518,30040065,RSTK PHOENIX OWNER 1 L P,717 N HARWOOD ST STE 2800,DALLAS,TX,75201,USA,223 W GARY WY,PHOENIX,85041,RESIDENTIAL,220481744,07-JUN-2022,SD,42600,4260,170600,17060,213200,21320,66078,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,RSTK PHOENIX OWNER 1 LP,,Y,1,STREETLANE HOMES,1
11709,38520,30040091,2018-3 IH BORROWER LP,1717 MAIN ST SUITE 2000,DALLAS,TX,85201,USA,7620 S 3RD AVE,PHOENIX,85041,RESIDENTIAL,180504461,02-JUL-2018,SD,43800,4380,175200,17520,219000,21900,60580,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,2018-3 IH BORROWER LP,,Y,1,INVITATION HOMES,1
11710,38522,30040100,2018-3 IH BORROWER LP,1717 MAIN ST SUITE 2000,DALLAS,TX,85201,USA,613 W MAGDALENA LN,PHOENIX,85041,RESIDENTIAL,180504461,02-JUL-2018,SD,53400,5340,213600,21360,267000,26700,137370,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,2018-3 IH BORROWER LP,,Y,1,INVITATION HOMES,1
11711,38523,30040109,RS RENTAL III-A LLC,32 MERCER ST FL 4,NEW YORK,NY,10013,USA,616 W LATONA RD,PHOENIX,85041,RESIDENTIAL,220132798,14-FEB-2022,WD,55800,5580,223500,22350,279300,27930,151534,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,RS RENTAL III-A LLC,,Y,1,AVENUE ONE,1
11712,38524,30040115,RS XII NM PHOENIX OWNER 1 LP,717 N HARWOOD ST STE 2800,DALLAS,TX,75201,USA,506 W LATONA RD,PHOENIX,85041,RESIDENTIAL,220432846,19-MAY-2022,SD,52900,5290,211600,21160,264500,26450,120890,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,RS XII NM PHOENIX OWNER 1 LP,,Y,1,STREETLANE HOMES,1
11713,38528,30040158,IH6 PROPERTY PHOENIX LP,8665 E HARTFORD DR STE 200,SCOTTSDALE,AZ,85255,USA,7626 S 4TH AVE,PHOENIX,85041,RESIDENTIAL,160397021,08-JUN-2016,WD,56700,5670,226900,22690,283600,28360,113139,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,IH6 PROPERTY PHOENIX LP,,Y,1,INVITATION HOMES,1
11714,38529,30040166,2017-1 IH BORROWER LP,8665 E  HARTFORD DR STE 200,SCOTTSDALE,AZ,85255,USA,7619 S 4TH AVE,PHOENIX,85041,RESIDENTIAL,170683029,15-SEP-2017,SD,56700,5670,226800,22680,283500,28350,114332,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,2017-1 IH BORROWER LP,,Y,1,INVITATION HOMES,1
11715,38531,30040169,PROGRESS RESIDENTIAL BORROWER 18 LLC,PO BOX 4090,SCOTTSDALE,AZ,85261,USA,7631 S 4TH AVE,PHOENIX,85041,RESIDENTIAL,211225045,16-NOV-2021,SD,56900,5690,227900,22790,284800,28480,115187,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 18 LLC,,Y,1,PROGRESS RESIDENTIAL,1
11716,38532,30040170,2017-2 IH BORROWER LP,1717 MAIN ST STE 2000,DALLAS,TX,75201,USA,7635 S 4TH AVE,PHOENIX,85041,RESIDENTIAL,170842995,14-NOV-2017,SD,53400,5340,213700,21370,267100,26710,102387,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,2017-2 IH BORROWER LP,,Y,1,INVITATION HOMES,1
11717,38533,30040172,PAGAYA SMARTRESI F1 FUND PROPERTY OWNER II LL,1950 E GREYHOUND PASS SUITE 18-355,CARMEL,IN,46033,USA,325 W HARWELL RD,PHOENIX,85041,RESIDENTIAL,220096940,01-FEB-2022,WD,58800,5880,235500,23550,294300,29430,123890,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,PAGAYA SMARTRESI F1 FUND PROPERTY OWNER II LL,,Y,1,RENU PROPERTY MANAGEMENT,1
11718,38535,30040177,AMH 2014-2 BORROWER LLC,23975 PARK SORRENTO,CALABASAS,CA,91302,USA,419 W HARWELL RD,PHOENIX,85041,RESIDENTIAL,140639020,26-SEP-2014,SD,52300,5230,209500,20950,261800,26180,99998,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,AMH 2014-2 BORROWER LLC,,Y,1,AMERICAN HOMES 4 RENT,1
11719,38536,30040180,THR PHOENIX LP,1121 W WARNER RD STE 110,TEMPE,AZ,85284,USA,431 W HARWELL RD,PHOENIX,85041,RESIDENTIAL,120942044,17-OCT-2012,WD,52800,5280,211500,21150,264300,26430,101195,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,THR PHOENIX LP,,Y,1,INVITATION HOMES,1
11720,38541,30040198,WK LAND COMPANY,10215 S CENTRAL AVE,PHOENIX,AZ,85042,USA,7845 S 4TH AVE,PHOENIX,85041,RESIDENTIAL,140207628,01-APR-2014,WD,55300,5530,221200,22120,276500,27650,108531,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,WK LAND COMPANY,,Y,1,WK LAND COMPANY,0
11721,38543,30040201,WK LAND COMPANY,911 KIMBARK ST,LONGMONT,CO,80501,USA,7857 S 4TH AVE,PHOENIX,85041,RESIDENTIAL,160131764,01-MAR-2016,WD,58700,5870,234900,23490,293600,29360,118258,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,WK LAND COMPANY,,Y,1,WK LAND COMPANY,0
11722,38545,30040209,SAI SOUTHERN LLC,652 ASHLEY RIVER RD,SHREVEPORT,LA,711153830,USA,431 W GARY WY,PHOENIX,85041,RESIDENTIAL,180401773,25-MAY-2018,WD,60800,6080,243500,24350,304300,30430,125936,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,SAI SOUTHERN LLC,,Y,1,SAI SOUTHERN LLC,0
11723,38546,30040212,ARP 2014-1 BORROWER LLC,23975 PARK SORRENTO,CALABASAS,CA,91302,USA,419 W GARY WY,PHOENIX,85041,RESIDENTIAL,140570910,28-AUG-2014,SD,52100,5210,208600,20860,260700,26070,98463,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,ARP 2014-1 BORROWER LLC,,Y,1,AMERICAN HOMES 4 RENT,1
11724,38549,30040221,WK LAND COMPANY,911 KIMBARK ST,LONGMONT,CO,80501,USA,421 W BEAUTIFUL LN,PHOENIX,85041,RESIDENTIAL,180260284,06-APR-2018,WD,53200,5320,212800,21280,266000,26600,100342,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,WK LAND COMPANY,,Y,1,WK LAND COMPANY,0
11725,38550,30040223,DELK PROPERTIES ARIZONA LLC,PO BOX 13071,SALEM,OR,97309,USA,424 W GARY WY,PHOENIX,85041,RESIDENTIAL,130274653,27-MAR-2013,GD,65600,6560,262400,26240,328000,32800,146757,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,DELK PROPERTIES ARIZONA LLC,,Y,1,DELK PROPERTIES ARIZONA LLC,0
11726,38554,30040268,STARDOM REAL ESTATE LLC,3506 N 24TH ST,PHOENIX,AZ,85016,USA,615 W BEAUTIFUL LN,PHOENIX,85041,RESIDENTIAL,120102604,08-FEB-2012,TD,68600,6860,274400,27440,343000,34300,194708,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,STARDOM REAL ESTATE LLC,,Y,1,STARDOM REAL ESTATE COMPANIES,1
11727,38555,30040271,WHITE FIG HOMES JV LLC,2225 W PECOS RD STE 6,CHANDLER,AZ,85224,USA,603 W BEAUTIFUL LN,PHOENIX,85041,RESIDENTIAL,220285110,30-MAR-2022,WD,59600,5960,238500,23850,298100,29810,150680,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,WHITE FIG HOMES JV LLC,,Y,1,,0
11728,38559,30040282,SREG FUND LLC,10565 N 114TH ST SUITE 110,SCOTTSDALE,AZ,85259,USA,522 W GARY WY,PHOENIX,85041,RESIDENTIAL,210165807,12-FEB-2021,WD,59000,5900,236300,23630,295300,29530,149316,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,SREG FUND LLC,,Y,1,SREG FUND LLC,0
11729,38564,30040311,ARP 2014-1 BORROWER LLC,23975 PARK SORRENTO,CALABASAS,CA,91302,USA,521 W IAN DR,PHOENIX,85041,RESIDENTIAL,140570910,28-AUG-2014,SD,59100,5910,236600,23660,295700,29570,124743,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,ARP 2014-1 BORROWER LLC,,Y,1,AMERICAN HOMES 4 RENT,1
11730,38567,30040315,AMH 2014-1 BORROWER LLC,23975 PARK SORRENTO,CALABASAS,CA,91302,USA,8113 S 5TH LN,PHOENIX,85041,RESIDENTIAL,140335624,23-MAY-2014,SD,49900,4990,199900,19990,249800,24980,93345,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,AMH 2014-1 BORROWER LLC,,Y,1,AMERICAN HOMES 4 RENT,1
11731,38569,30040321,ARP 2014-1 BORROWER LLC,23975 PARK SORRENTO,CALABASAS,CA,91302,USA,8007 S 5TH LN,PHOENIX,85041,RESIDENTIAL,140570910,28-AUG-2014,SD,53600,5360,214600,21460,268200,26820,102387,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,ARP 2014-1 BORROWER LLC,,Y,1,AMERICAN HOMES 4 RENT,1
11732,38570,30040324,SFR JAVELIN BORROWER LP,1717 MAIN ST STE 2000,DALLAS,TX,75201,USA,8008 S 5TH LN,PHOENIX,85041,RESIDENTIAL,211023480,22-SEP-2021,00,60900,6090,243900,24390,304800,30480,130716,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,SFR JAVELIN BORROWER LP,,Y,1,INVITATION HOMES,1
11733,38573,30040343,RS XII PHOENIX OWNER 1 LP,717 N HARWOOD ST STE 2800,DALLAS,TX,75201,USA,8122 S 2ND DR,PHOENIX,85041,RESIDENTIAL,210397275,09-APR-2021,WD,52500,5250,210300,21030,262800,26280,117205,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,RS XII PHOENIX OWNER 1 LP,,Y,1,STREETLANE HOMES,1
